step,threshold,energy,ema_activation,activated,preset,seed
385,0.9,0.0,0.26686505673854355,1,tuned_v2,42
386,0.9,2.435063371231871,0.2401785510646892,0,tuned_v2,42
387,0.9,2.9741007295141895,0.21616069595822027,0,tuned_v2,42
388,0.9,4.260452882156719,0.19454462636239825,0,tuned_v2,42
389,0.9,5.929556877331175,0.17509016372615843,0,tuned_v2,42
390,0.9,7.34604396444921,0.1575811473535426,0,tuned_v2,42
391,0.9,7.394444767982529,0.14182303261818832,0,tuned_v2,42
392,0.9,9.264996968264816,0.1276407293563695,0,tuned_v2,42
393,0.9,9.827186127144788,0.11487665642073255,0,tuned_v2,42
394,0.9,9.919017969949271,0.1033889907786593,0,tuned_v2,42
395,0.9,11.143058421969007,0.09305009170079337,0,tuned_v2,42
396,0.9,11.274076269452664,0.08374508253071404,0,tuned_v2,42
397,0.9,11.936966643657206,0.07537057427764264,0,tuned_v2,42
398,0.9,13.34143692788778,0.06783351684987837,0,tuned_v2,42
399,0.9,14.923031260748282,0.061050165164890535,0,tuned_v2,42
400,0.8999753323709458,14.980941360296448,0.054945148648401484,0,tuned_v2,42
